178)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
179)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
180)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
181)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
182)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
183)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
184)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
185)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
186)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
187)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
188)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
189)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
190)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
191)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
192)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
193)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
194)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
195)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
196)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
197)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
198)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
199)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
200)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
201)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
202)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
203)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
204)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
205)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
206)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
207)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
208)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
209)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
210)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
211)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
212)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
213)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
214)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
215)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
216)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
217)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
218)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
219)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
220)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
221)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
222)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
223)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
224)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
225)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
226)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
227)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
228)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
229)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
230)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
231)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
232)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
233)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
234)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
235)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
236)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
237)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
238)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
239)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
240)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
241)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
242)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
243)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
244)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
245)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
246)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
247)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
248)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
249)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
250)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
251)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
252)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
253)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
254)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
255)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
256)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
257)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
258)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
259)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
260)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
261)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
262)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
263)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
264)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
265)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
266)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
267)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
268)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
269)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
270)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
271)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
272)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
273)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
274)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
275)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
276)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
277)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
278)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
279)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
280)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
281)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
282)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
283)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
284)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
285)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
286)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
287)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
288)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
289)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
290)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
291)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
292)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
293)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
294)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
295)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
296)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
297)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
298)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
299)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
300)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
301)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
302)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
303)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
304)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
305)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
306)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
307)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
308)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
309)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
310)  30,3,24,16,25,2,8,29,17,22,10,26,19,5,15,12,9,14,4,20,6,0,13,27,18,1,11,32,23,28,31,7,21  :  6314,3023338684
311)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
312)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
313)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
314)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
315)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
316)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
317)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
318)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
319)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
320)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
321)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
322)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
323)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
324)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
325)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
326)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
327)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
328)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
329)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
330)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
331)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
332)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
333)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
334)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
335)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
336)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
337)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
338)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
339)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
340)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
341)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
342)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
343)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
344)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
345)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
346)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
347)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
348)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
349)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
350)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
351)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
352)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
353)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
354)  21,29,13,5,27,19,10,11,17,16,18,8,1,24,31,22,32,26,4,28,20,14,12,15,9,6,0,23,2,25,7,30,3  :  5796,05499107285
